"icd9pro","d9carotid","d9cArtery","d9pArtery","d9BariatricSurg","d9Renal","d9Transplant","d9Dialysis","d9Kidney_Transplant"
"7897",0,0,0,0,0,0,0,0
"7898",0,0,0,0,0,0,0,0
"7899",0,0,0,0,0,0,0,0
"7900",0,0,0,0,0,0,0,0
"7901",0,0,0,0,0,0,0,0
"7902",0,0,0,0,0,0,0,0
"7903",0,0,0,0,0,0,0,0
"7904",0,0,0,0,0,0,0,0
"7905",0,0,0,0,0,0,0,0
"7906",0,0,0,0,0,0,0,0
"7907",0,0,0,0,0,0,0,0
"7908",0,0,0,0,0,0,0,0
"7909",0,0,0,0,0,0,0,0
"7910",0,0,0,0,0,0,0,0
"7911",0,0,0,0,0,0,0,0
"7912",0,0,0,0,0,0,0,0
"7913",0,0,0,0,0,0,0,0
"7914",0,0,0,0,0,0,0,0
"7915",0,0,0,0,0,0,0,0
"7916",0,0,0,0,0,0,0,0
"7917",0,0,0,0,0,0,0,0
"7918",0,0,0,0,0,0,0,0
"7919",0,0,0,0,0,0,0,0
"7921",0,0,0,0,0,0,0,0
"7922",0,0,0,0,0,0,0,0
"7923",0,0,0,0,0,0,0,0
"7924",0,0,0,0,0,0,0,0
"7925",0,0,0,0,0,0,0,0
"7926",0,0,0,0,0,0,0,0
"7927",0,0,0,0,0,0,0,0
"7928",0,0,0,0,0,0,0,0
"7929",0,0,0,0,0,0,0,0
"7930",0,0,0,0,0,0,0,0
"7931",0,0,0,0,0,0,0,0
"7932",0,0,0,0,0,0,0,0
"7933",0,0,0,0,0,0,0,0
"7934",0,0,0,0,0,0,0,0
"7935",0,0,0,0,0,0,0,0
"7936",0,0,0,0,0,0,0,0
"79360",0,0,0,0,0,0,0,0
"7937",0,0,0,0,0,0,0,0
"7938",0,0,0,0,0,0,0,0
"7939",0,0,0,0,0,0,0,0
"7942",0,0,0,0,0,0,0,0
"7946",0,0,0,0,0,0,0,0
"7952",0,0,0,0,0,0,0,0
"7955",0,0,0,0,0,0,0,0
"7956",0,0,0,0,0,0,0,0
"7961",0,0,0,0,0,0,0,0
"7962",0,0,0,0,0,0,0,0
"7963",0,0,0,0,0,0,0,0
"7964",0,0,0,0,0,0,0,0
"7965",0,0,0,0,0,0,0,0
"7966",0,0,0,0,0,0,0,0
"7967",0,0,0,0,0,0,0,0
"7968",0,0,0,0,0,0,0,0
"7969",0,0,0,0,0,0,0,0
"7970",0,0,0,0,0,0,0,0
"7971",0,0,0,0,0,0,0,0
"7972",0,0,0,0,0,0,0,0
"7973",0,0,0,0,0,0,0,0
"7974",0,0,0,0,0,0,0,0
"7975",0,0,0,0,0,0,0,0
"7976",0,0,0,0,0,0,0,0
"7977",0,0,0,0,0,0,0,0
"7978",0,0,0,0,0,0,0,0
"7979",0,0,0,0,0,0,0,0
"7981",0,0,0,0,0,0,0,0
"7982",0,0,0,0,0,0,0,0
"7983",0,0,0,0,0,0,0,0
"7984",0,0,0,0,0,0,0,0
"7985",0,0,0,0,0,0,0,0
"7986",0,0,0,0,0,0,0,0
"7987",0,0,0,0,0,0,0,0
"7988",0,0,0,0,0,0,0,0
"7989",0,0,0,0,0,0,0,0
"7993",0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0
"8.23",0,0,0,0,0,0,0,0
"8.27",0,0,0,0,0,0,0,0
"8.28",0,0,0,0,0,0,0,0
"8.76",0,0,0,0,0,0,0,0
"8001",0,0,0,0,0,0,0,0
"8002",0,0,0,0,0,0,0,0
"8003",0,0,0,0,0,0,0,0
"8004",0,0,0,0,0,0,0,0
"80048",0,0,0,0,0,0,0,0
"8005",0,0,0,0,0,0,0,0
"80050",0,0,0,0,0,0,0,0
"80053",0,0,0,0,0,0,0,0
"8006",0,0,0,0,0,0,0,0
"80061",0,0,0,0,0,0,0,0
"80069",0,0,0,0,0,0,0,0
"8007",0,0,0,0,0,0,0,0
"8008",0,0,0,0,0,0,0,0
"8009",0,0,0,0,0,0,0,0
"8010",0,0,0,0,0,0,0,0
"8011",0,0,0,0,0,0,0,0
"8012",0,0,0,0,0,0,0,0
"8013",0,0,0,0,0,0,0,0
"8014",0,0,0,0,0,0,0,0
"8015",0,0,0,0,0,0,0,0
"8016",0,0,0,0,0,0,0,0
"8017",0,0,0,0,0,0,0,0
"8018",0,0,0,0,0,0,0,0
"80185",0,0,0,0,0,0,0,0
"8019",0,0,0,0,0,0,0,0
"8020",0,0,0,0,0,0,0,0
"80202",0,0,0,0,0,0,0,0
"8021",0,0,0,0,0,0,0,0
"8022",0,0,0,0,0,0,0,0
"8023",0,0,0,0,0,0,0,0
"8025",0,0,0,0,0,0,0,0
"8026",0,0,0,0,0,0,0,0
"8027",0,0,0,0,0,0,0,0
"8029",0,0,0,0,0,0,0,0
"8030",0,0,0,0,0,0,0,0
"8031",0,0,0,0,0,0,0,0
"8032",0,0,0,0,0,0,0,0
"8033",0,0,0,0,0,0,0,0
"8034",0,0,0,0,0,0,0,0
"8035",0,0,0,0,0,0,0,0
"8036",0,0,0,0,0,0,0,0
"8037",0,0,0,0,0,0,0,0
"8038",0,0,0,0,0,0,0,0
"8039",0,0,0,0,0,0,0,0
"8040",0,0,0,0,0,0,0,0
"8041",0,0,0,0,0,0,0,0
"8042",0,0,0,0,0,0,0,0
"8043",0,0,0,0,0,0,0,0
"8044",0,0,0,0,0,0,0,0
"8045",0,0,0,0,0,0,0,0
"8046",0,0,0,0,0,0,0,0
"8047",0,0,0,0,0,0,0,0
"8048",0,0,0,0,0,0,0,0
"8049",0,0,0,0,0,0,0,0
"8050",0,0,0,0,0,0,0,0
"8051",0,0,0,0,0,0,0,0
"8052",0,0,0,0,0,0,0,0
"8053",0,0,0,0,0,0,0,0
"8054",0,0,0,0,0,0,0,0
"8059",0,0,0,0,0,0,0,0
"806",0,0,0,0,0,0,0,0
"8071",0,0,0,0,0,0,0,0
"8072",0,0,0,0,0,0,0,0
"8073",0,0,0,0,0,0,0,0
"8074",0,0,0,0,0,0,0,0
"8075",0,0,0,0,0,0,0,0
"8076",0,0,0,0,0,0,0,0
"8077",0,0,0,0,0,0,0,0
"8078",0,0,0,0,0,0,0,0
"8079",0,0,0,0,0,0,0,0
"8080",0,0,0,0,0,0,0,0
"8081",0,0,0,0,0,0,0,0
"8082",0,0,0,0,0,0,0,0
"8083",0,0,0,0,0,0,0,0
"8084",0,0,0,0,0,0,0,0
"8085",0,0,0,0,0,0,0,0
"8086",0,0,0,0,0,0,0,0
"80860",0,0,0,0,0,0,0,0
"8087",0,0,0,0,0,0,0,0
"8088",0,0,0,0,0,0,0,0
"8089",0,0,0,0,0,0,0,0
"8090",0,0,0,0,0,0,0,0
"8091",0,0,0,0,0,0,0,0
"8092",0,0,0,0,0,0,0,0
"8093",0,0,0,0,0,0,0,0
"8094",0,0,0,0,0,0,0,0
"8095",0,0,0,0,0,0,0,0
"8096",0,0,0,0,0,0,0,0
"8098",0,0,0,0,0,0,0,0
"8099",0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0
"8100",0,0,0,0,0,0,0,0
"81001",0,0,0,0,0,0,0,0
"81003",0,0,0,0,0,0,0,0
"8101",0,0,0,0,0,0,0,0
"8102",0,0,0,0,0,0,0,0
"81020",0,0,0,0,0,0,0,0
"8103",0,0,0,0,0,0,0,0
"8104",0,0,0,0,0,0,0,0
"8105",0,0,0,0,0,0,0,0
"8106",0,0,0,0,0,0,0,0
"8107",0,0,0,0,0,0,0,0
"8108",0,0,0,0,0,0,0,0
"8111",0,0,0,0,0,0,0,0
"8112",0,0,0,0,0,0,0,0
"8113",0,0,0,0,0,0,0,0
"8114",0,0,0,0,0,0,0,0
"8115",0,0,0,0,0,0,0,0
"8116",0,0,0,0,0,0,0,0
"8117",0,0,0,0,0,0,0,0
"8118",0,0,0,0,0,0,0,0
"8121",0,0,0,0,0,0,0,0
"8122",0,0,0,0,0,0,0,0
"8123",0,0,0,0,0,0,0,0
"8124",0,0,0,0,0,0,0,0
"8125",0,0,0,0,0,0,0,0
"8126",0,0,0,0,0,0,0,0
"8127",0,0,0,0,0,0,0,0
"8128",0,0,0,0,0,0,0,0
"8129",0,0,0,0,0,0,0,0
"8130",0,0,0,0,0,0,0,0
"8131",0,0,0,0,0,0,0,0
"8132",0,0,0,0,0,0,0,0
"8133",0,0,0,0,0,0,0,0
"8134",0,0,0,0,0,0,0,0
"8135",0,0,0,0,0,0,0,0
"8136",0,0,0,0,0,0,0,0
"8137",0,0,0,0,0,0,0,0
"8138",0,0,0,0,0,0,0,0
"8140",0,0,0,0,0,0,0,0
"8144",0,0,0,0,0,0,0,0
"8145",0,0,0,0,0,0,0,0
"8146",0,0,0,0,0,0,0,0
"8147",0,0,0,0,0,0,0,0
"8149",0,0,0,0,0,0,0,0
"815",0,0,0,0,0,0,0,0
"8151",0,0,0,0,0,0,0,0
"8152",0,0,0,0,0,0,0,0
"8153",0,0,0,0,0,0,0,0
"8154",0,0,0,0,0,0,0,0
"8155",0,0,0,0,0,0,0,0
"8156",0,0,0,0,0,0,0,0
"8157",0,0,0,0,0,0,0,0
"8159",0,0,0,0,0,0,0,0
"8161",0,0,0,0,0,0,0,0
"8162",0,0,0,0,0,0,0,0
"8163",0,0,0,0,0,0,0,0
"8164",0,0,0,0,0,0,0,0
"8165",0,0,0,0,0,0,0,0
"8166",0,0,0,0,0,0,0,0
"8171",0,0,0,0,0,0,0,0
"8172",0,0,0,0,0,0,0,0
"8173",0,0,0,0,0,0,0,0
"8174",0,0,0,0,0,0,0,0
"8175",0,0,0,0,0,0,0,0
"8179",0,0,0,0,0,0,0,0
"8180",0,0,0,0,0,0,0,0
"8181",0,0,0,0,0,0,0,0
"8182",0,0,0,0,0,0,0,0
"8183",0,0,0,0,0,0,0,0
"8184",0,0,0,0,0,0,0,0
"8185",0,0,0,0,0,0,0,0
"8191",0,0,0,0,0,0,0,0
"8192",0,0,0,0,0,0,0,0
"8193",0,0,0,0,0,0,0,0
"8194",0,0,0,0,0,0,0,0
"8195",0,0,0,0,0,0,0,0
"8196",0,0,0,0,0,0,0,0
"8197",0,0,0,0,0,0,0,0
"8198",0,0,0,0,0,0,0,0
"8199",0,0,0,0,0,0,0,0
"8200",0,0,0,0,0,0,0,0
"82009",0,0,0,0,0,0,0,0
"8201",0,0,0,0,0,0,0,0
"8202",0,0,0,0,0,0,0,0
"8203",0,0,0,0,0,0,0,0
"8204",0,0,0,0,0,0,0,0
"82040",0,0,0,0,0,0,0,0
"82055",0,0,0,0,0,0,0,0
"8209",0,0,0,0,0,0,0,0
"821",0,0,0,0,0,0,0,0
"8211",0,0,0,0,0,0,0,0
"8212",0,0,0,0,0,0,0,0
"8219",0,0,0,0,0,0,0,0
"8221",0,0,0,0,0,0,0,0
"8222",0,0,0,0,0,0,0,0
"82248",0,0,0,0,0,0,0,0
"8227",0,0,0,0,0,0,0,0
"8229",0,0,0,0,0,0,0,0
"8231",0,0,0,0,0,0,0,0
"8232",0,0,0,0,0,0,0,0
"8233",0,0,0,0,0,0,0,0
"8234",0,0,0,0,0,0,0,0
"8235",0,0,0,0,0,0,0,0
"8236",0,0,0,0,0,0,0,0
"8239",0,0,0,0,0,0,0,0
"8241",0,0,0,0,0,0,0,0
"8242",0,0,0,0,0,0,0,0
"8243",0,0,0,0,0,0,0,0
"82435",0,0,0,0,0,0,0,0
"8244",0,0,0,0,0,0,0,0
"8245",0,0,0,0,0,0,0,0
"8246",0,0,0,0,0,0,0,0
"8251",0,0,0,0,0,0,0,0
"8255",0,0,0,0,0,0,0,0
"82550",0,0,0,0,0,0,0,0
"8256",0,0,0,0,0,0,0,0
"82565",0,0,0,0,0,0,0,0
"8257",0,0,0,0,0,0,0,0
"8260",0,0,0,0,0,0,0,0
"8266",0,0,0,0,0,0,0,0
"8271",0,0,0,0,0,0,0,0
"8272",0,0,0,0,0,0,0,0
"8274",0,0,0,0,0,0,0,0
"8278",0,0,0,0,0,0,0,0
"8279",0,0,0,0,0,0,0,0
"82803",0,0,0,0,0,0,0,0
"8284",0,0,0,0,0,0,0,0
"8285",0,0,0,0,0,0,0,0
"8286",0,0,0,0,0,0,0,0
"8291",0,0,0,0,0,0,0,0
"8292",0,0,0,0,0,0,0,0
"8293",0,0,0,0,0,0,0,0
"8294",0,0,0,0,0,0,0,0
"82947",0,0,0,0,0,0,0,0
"8295",0,0,0,0,0,0,0,0
"8296",0,0,0,0,0,0,0,0
"82960",0,0,0,0,0,0,0,0
"82962",0,0,0,0,0,0,0,0
"8297",0,0,0,0,0,0,0,0
"8298",0,0,0,0,0,0,0,0
"8299",0,0,0,0,0,0,0,0
"8301",0,0,0,0,0,0,0,0
"8302",0,0,0,0,0,0,0,0
"8303",0,0,0,0,0,0,0,0
"83036",0,0,0,0,0,0,0,0
"8309",0,0,0,0,0,0,0,0
"8311",0,0,0,0,0,0,0,0
"8312",0,0,0,0,0,0,0,0
"8313",0,0,0,0,0,0,0,0
"8314",0,0,0,0,0,0,0,0
"8319",0,0,0,0,0,0,0,0
"8321",0,0,0,0,0,0,0,0
"8329",0,0,0,0,0,0,0,0
"8331",0,0,0,0,0,0,0,0
"8332",0,0,0,0,0,0,0,0
"8339",0,0,0,0,0,0,0,0
"8341",0,0,0,0,0,0,0,0
"8342",0,0,0,0,0,0,0,0
"8343",0,0,0,0,0,0,0,0
"8344",0,0,0,0,0,0,0,0
"8345",0,0,0,0,0,0,0,0
"8349",0,0,0,0,0,0,0,0
"835",0,0,0,0,0,0,0,0
"83519",0,0,0,0,0,0,0,0
"8352",0,0,0,0,0,0,0,0
"8354",0,0,0,0,0,0,0,0
"8355",0,0,0,0,0,0,0,0
"8361",0,0,0,0,0,0,0,0
"8362",0,0,0,0,0,0,0,0
"8363",0,0,0,0,0,0,0,0
"8364",0,0,0,0,0,0,0,0
"8365",0,0,0,0,0,0,0,0
"8371",0,0,0,0,0,0,0,0
"8372",0,0,0,0,0,0,0,0
"8373",0,0,0,0,0,0,0,0
"8374",0,0,0,0,0,0,0,0
"8375",0,0,0,0,0,0,0,0
"8376",0,0,0,0,0,0,0,0
"8377",0,0,0,0,0,0,0,0
"8379",0,0,0,0,0,0,0,0
"8381",0,0,0,0,0,0,0,0
"8382",0,0,0,0,0,0,0,0
"8383",0,0,0,0,0,0,0,0
"8384",0,0,0,0,0,0,0,0
"8385",0,0,0,0,0,0,0,0
"8386",0,0,0,0,0,0,0,0
"8387",0,0,0,0,0,0,0,0
"83874",0,0,0,0,0,0,0,0
"8388",0,0,0,0,0,0,0,0
"83880",0,0,0,0,0,0,0,0
"8389",0,0,0,0,0,0,0,0
"8391",0,0,0,0,0,0,0,0
"8393",0,0,0,0,0,0,0,0
"8394",0,0,0,0,0,0,0,0
"8395",0,0,0,0,0,0,0,0
"8396",0,0,0,0,0,0,0,0
"8397",0,0,0,0,0,0,0,0
"8398",0,0,0,0,0,0,0,0
"8399",0,0,0,0,0,0,0,0
"8400",0,0,0,0,0,0,0,0
"8401",0,0,0,0,0,0,0,0
"8402",0,0,0,0,0,0,0,0
"8403",0,0,0,0,0,0,0,0
"8404",0,0,0,0,0,0,0,0
"8405",0,0,0,0,0,0,0,0
"8406",0,0,0,0,0,0,0,0
"8407",0,0,0,0,0,0,0,0
"8408",0,0,0,0,0,0,0,0
"841",0,0,1,0,0,0,0,0
"8410",0,0,1,0,0,0,0,0
"8411",0,0,1,0,0,0,0,0
"8412",0,0,1,0,0,0,0,0
"8413",0,0,1,0,0,0,0,0
"84132",0,0,1,0,0,0,0,0
"8414",0,0,1,0,0,0,0,0
"8415",0,0,1,0,0,0,0,0
"84152",0,0,1,0,0,0,0,0
"8416",0,0,1,0,0,0,0,0
"8417",0,0,1,0,0,0,0,0
"8418",0,0,1,0,0,0,0,0
"8419",0,0,1,0,0,0,0,0
"8421",0,0,0,0,0,0,0,0
"8422",0,0,0,0,0,0,0,0
"8423",0,0,0,0,0,0,0,0
"8425",0,0,0,0,0,0,0,0
"8429",0,0,0,0,0,0,0,0
"84295",0,0,0,0,0,0,0,0
"843",0,0,0,0,0,0,0,0
"8430",0,0,0,0,0,0,0,0
"8440",0,0,0,0,0,0,0,0
"8441",0,0,0,0,0,0,0,0
"8443",0,0,0,0,0,0,0,0
"8444",0,0,0,0,0,0,0,0
"8445",0,0,0,0,0,0,0,0
"8446",0,0,0,0,0,0,0,0
"8447",0,0,0,0,0,0,0,0
"84484",0,0,0,0,0,0,0,0
"8451",0,0,0,0,0,0,0,0
"8452",0,0,0,0,0,0,0,0
"84520",0,0,0,0,0,0,0,0
"8454",0,0,0,0,0,0,0,0
"8455",0,0,0,0,0,0,0,0
"8456",0,0,0,0,0,0,0,0
"8457",0,0,0,0,0,0,0,0
"8458",0,0,0,0,0,0,0,0
"8459",0,0,0,0,0,0,0,0
"8460",0,0,0,0,0,0,0,0
"8461",0,0,0,0,0,0,0,0
"8462",0,0,0,0,0,0,0,0
"8463",0,0,0,0,0,0,0,0
"8464",0,0,0,0,0,0,0,0
"8465",0,0,0,0,0,0,0,0
"8466",0,0,0,0,0,0,0,0
"8468",0,0,0,0,0,0,0,0
"84703",0,0,0,0,0,0,0,0
"8471",0,0,0,0,0,0,0,0
"8472",0,0,0,0,0,0,0,0
"8480",0,0,0,0,0,0,0,0
"8481",0,0,0,0,0,0,0,0
"8482",0,0,0,0,0,0,0,0
"8484",0,0,0,0,0,0,0,0
"8491",0,0,0,0,0,0,0,0
"8499",0,0,0,0,0,0,0,0
"850",0,0,0,0,0,0,0,0
"8500",0,0,0,0,0,0,0,0
"8501",0,0,0,0,0,0,0,0
"85014",0,0,0,0,0,0,0,0
"85018",0,0,0,0,0,0,0,0
"8502",0,0,0,0,0,0,0,0
"85023",0,0,0,0,0,0,0,0
"85025",0,0,0,0,0,0,0,0
"85027",0,0,0,0,0,0,0,0
"8504",0,0,0,0,0,0,0,0
"8506",0,0,0,0,0,0,0,0
"8511",0,0,0,0,0,0,0,0
"8512",0,0,0,0,0,0,0,0
"8519",0,0,0,0,0,0,0,0
"8520",0,0,0,0,0,0,0,0
"8521",0,0,0,0,0,0,0,0
"8522",0,0,0,0,0,0,0,0
"8523",0,0,0,0,0,0,0,0
"8524",0,0,0,0,0,0,0,0
"8531",0,0,0,0,0,0,0,0
"8532",0,0,0,0,0,0,0,0
"8533",0,0,0,0,0,0,0,0
"8534",0,0,0,0,0,0,0,0
"8536",0,0,0,0,0,0,0,0
"8541",0,0,0,0,0,0,0,0
"8542",0,0,0,0,0,0,0,0
"8543",0,0,0,0,0,0,0,0
"8544",0,0,0,0,0,0,0,0
"8545",0,0,0,0,0,0,0,0
"8551",0,0,0,0,0,0,0,0
"8552",0,0,0,0,0,0,0,0
"8553",0,0,0,0,0,0,0,0
"8554",0,0,0,0,0,0,0,0
"856",0,0,0,0,0,0,0,0
"8561",0,0,0,0,0,0,0,0
"85610",0,0,0,0,0,0,0,0
"8565",0,0,0,0,0,0,0,0
"85651",0,0,0,0,0,0,0,0
"857",0,0,0,0,0,0,0,0
"8573",0,0,0,0,0,0,0,0
"85730",0,0,0,0,0,0,0,0
"8581",0,0,0,0,0,0,0,0
"8584",0,0,0,0,0,0,0,0
"8585",0,0,0,0,0,0,0,0
"8586",0,0,0,0,0,0,0,0
"8587",0,0,0,0,0,0,0,0
"8589",0,0,0,0,0,0,0,0
"8591",0,0,0,0,0,0,0,0
"8594",0,0,0,0,0,0,0,0
"8595",0,0,0,0,0,0,0,0
"8596",0,0,0,0,0,0,0,0
"8599",0,0,0,0,0,0,0,0
"86.5",0,0,0,0,0,0,0,0
"8600",0,0,0,0,0,0,0,0
"8601",0,0,0,0,0,0,0,0
"8602",0,0,0,0,0,0,0,0
"8603",0,0,0,0,0,0,0,0
"8604",0,0,0,0,0,0,0,0
"8605",0,0,0,0,0,0,0,0
"8606",0,0,0,0,0,0,0,0
"8607",0,0,0,0,0,0,0,0
"8609",0,0,0,0,0,0,0,0
"8611",0,0,0,0,0,0,0,0
"8614",0,0,0,0,0,0,0,0
"8619",0,0,0,0,0,0,0,0
"862",0,0,0,0,0,0,0,0
"8621",0,0,0,0,0,0,0,0
"8622",0,0,0,0,0,0,0,0
"8623",0,0,0,0,0,0,0,0
"8624",0,0,0,0,0,0,0,0
"8625",0,0,0,0,0,0,0,0
"8626",0,0,0,0,0,0,0,0
"8627",0,0,0,0,0,0,0,0
"8628",0,0,0,0,0,0,0,0
"863",0,0,0,0,0,0,0,0
"8630",0,0,0,0,0,0,0,0
"86300",0,0,0,0,0,0,0,0
"864",0,0,0,0,0,0,0,0
"8643",0,0,0,0,0,0,0,0
"8651",0,0,0,0,0,0,0,0
"8658",0,0,0,0,0,0,0,0
"8659",0,0,0,0,0,0,0,0
"866",0,0,0,0,0,0,0,0
"8660",0,0,0,0,0,0,0,0
"8661",0,0,0,0,0,0,0,0
"8662",0,0,0,0,0,0,0,0
"8663",0,0,0,0,0,0,0,0
"8665",0,0,0,0,0,0,0,0
"8666",0,0,0,0,0,0,0,0
"8667",0,0,0,0,0,0,0,0
"8668",0,0,0,0,0,0,0,0
"8669",0,0,0,0,0,0,0,0
"8670",0,0,0,0,0,0,0,0
"8671",0,0,0,0,0,0,0,0
"8672",0,0,0,0,0,0,0,0
"8673",0,0,0,0,0,0,0,0
"8674",0,0,0,0,0,0,0,0
"8675",0,0,0,0,0,0,0,0
"8682",0,0,0,0,0,0,0,0
"8683",0,0,0,0,0,0,0,0
"8684",0,0,0,0,0,0,0,0
"8686",0,0,0,0,0,0,0,0
"8689",0,0,0,0,0,0,0,0
"8691",0,0,0,0,0,0,0,0
"8693",0,0,0,0,0,0,0,0
"8694",0,0,0,0,0,0,0,0
"8695",0,0,0,0,0,0,0,0
"8696",0,0,0,0,0,0,0,0
"8697",0,0,0,0,0,0,0,0
"8698",0,0,0,0,0,0,0,0
"8699",0,0,0,0,0,0,0,0
"87.0",0,0,0,0,0,0,0,0
"87.2",0,0,0,0,0,0,0,0
"87.4",0,0,0,0,0,0,0,0
"8701",0,0,0,0,0,0,0,0
"8702",0,0,0,0,0,0,0,0
"8703",0,0,0,0,0,0,0,0
"8704",0,0,0,0,0,0,0,0
"87040",0,0,0,0,0,0,0,0
"8705",0,0,0,0,0,0,0,0
"8706",0,0,0,0,0,0,0,0
"8707",0,0,0,0,0,0,0,0
"87070",0,0,0,0,0,0,0,0
"8708",0,0,0,0,0,0,0,0
"87086",0,0,0,0,0,0,0,0
"8709",0,0,0,0,0,0,0,0
"8710",0,0,0,0,0,0,0,0
"8711",0,0,0,0,0,0,0,0
"8712",0,0,0,0,0,0,0,0
"8713",0,0,0,0,0,0,0,0
"8714",0,0,0,0,0,0,0,0
"8715",0,0,0,0,0,0,0,0
"8716",0,0,0,0,0,0,0,0
"8717",0,0,0,0,0,0,0,0
"8718",0,0,0,0,0,0,0,0
"87186",0,0,0,0,0,0,0,0
"8720",0,0,0,0,0,0,0,0
"8721",0,0,0,0,0,0,0,0
"8722",0,0,0,0,0,0,0,0
"8723",0,0,0,0,0,0,0,0
"8724",0,0,0,0,0,0,0,0
"8729",0,0,0,0,0,0,0,0
"8731",0,0,0,0,0,0,0,0
"8732",0,0,0,0,0,0,0,0
"8733",0,0,0,0,0,0,0,0
"8734",0,0,0,0,0,0,0,0
"8736",0,0,0,0,0,0,0,0
"8737",0,0,0,0,0,0,0,0
"8738",0,0,0,0,0,0,0,0
"8739",0,0,0,0,0,0,0,0
"8741",0,0,0,0,0,0,0,0
"8742",0,0,0,0,0,0,0,0
"8743",0,0,0,0,0,0,0,0
"8744",0,0,0,0,0,0,0,0
"8749",0,0,0,0,0,0,0,0
"87490",0,0,0,0,0,0,0,0
"8751",0,0,0,0,0,0,0,0
"8752",0,0,0,0,0,0,0,0
"8753",0,0,0,0,0,0,0,0
"8754",0,0,0,0,0,0,0,0
"8756",0,0,0,0,0,0,0,0
"8759",0,0,0,0,0,0,0,0
"87590",0,0,0,0,0,0,0,0
"8761",0,0,0,0,0,0,0,0
"8762",0,0,0,0,0,0,0,0
"8763",0,0,0,0,0,0,0,0
"8764",0,0,0,0,0,0,0,0
"8765",0,0,0,0,0,0,0,0
"8766",0,0,0,0,0,0,0,0
"8769",0,0,0,0,0,0,0,0
"8771",0,0,0,0,0,0,0,0
"8772",0,0,0,0,0,0,0,0
"8773",0,0,0,0,0,0,0,0
"8774",0,0,0,0,0,0,0,0
"8775",0,0,0,0,0,0,0,0
"8776",0,0,0,0,0,0,0,0
"8777",0,0,0,0,0,0,0,0
"8778",0,0,0,0,0,0,0,0
"8779",0,0,0,0,0,0,0,0
"8781",0,0,0,0,0,0,0,0
"8783",0,0,0,0,0,0,0,0
"8788",0,0,0,0,0,0,0,0
"879",0,0,0,0,0,0,0,0
"8791",0,0,0,0,0,0,0,0
"8792",0,0,0,0,0,0,0,0
"8793",0,0,0,0,0,0,0,0
"8794",0,0,0,0,0,0,0,0
"8795",0,0,0,0,0,0,0,0
"8799",0,0,0,0,0,0,0,0
"88.53",0,0,0,0,0,0,0,0
"88.56",0,0,0,0,0,0,0,0
"88.7",0,0,0,0,0,0,0,0
"8801",0,0,0,0,0,0,0,0
"8802",0,0,0,0,0,0,0,0
"8803",0,0,0,0,0,0,0,0
"8804",0,0,0,0,0,0,0,0
"8809",0,0,0,0,0,0,0,0
"8811",0,0,0,0,0,0,0,0
"8812",0,0,0,0,0,0,0,0
"8813",0,0,0,0,0,0,0,0
"8814",0,0,0,0,0,0,0,0
"8815",0,0,0,0,0,0,0,0
"8816",0,0,0,0,0,0,0,0
"8819",0,0,0,0,0,0,0,0
"8821",0,0,0,0,0,0,0,0
"8822",0,0,0,0,0,0,0,0
"8823",0,0,0,0,0,0,0,0
"8824",0,0,0,0,0,0,0,0
"8826",0,0,0,0,0,0,0,0
"8827",0,0,0,0,0,0,0,0
"8828",0,0,0,0,0,0,0,0
"8829",0,0,0,0,0,0,0,0
"8830",0,0,0,0,0,0,0,0
"88304",0,0,0,0,0,0,0,0
"8831",0,0,0,0,0,0,0,0
"8832",0,0,0,0,0,0,0,0
"8833",0,0,0,0,0,0,0,0
"8834",0,0,0,0,0,0,0,0
"8835",0,0,0,0,0,0,0,0
"8836",0,0,0,0,0,0,0,0
"8837",0,0,0,0,0,0,0,0
"8838",0,0,0,0,0,0,0,0
"8839",0,0,0,0,0,0,0,0
"8840",0,0,0,0,0,0,0,0
"8841",0,0,0,0,0,0,0,0
"8842",0,0,0,0,0,0,0,0
"8843",0,0,0,0,0,0,0,0
"8844",0,0,0,0,0,0,0,0
"8845",0,0,0,0,0,0,0,0
"8846",0,0,0,0,0,0,0,0
"8847",0,0,0,0,0,0,0,0
"8848",0,0,0,0,0,0,0,0
"8849",0,0,0,0,0,0,0,0
"8850",0,0,0,0,0,0,0,0
"8851",0,0,0,0,0,0,0,0
"8852",0,0,0,0,0,0,0,0
"8853",0,0,0,0,0,0,0,0
"8854",0,0,0,0,0,0,0,0
"8855",0,0,0,0,0,0,0,0
"8856",0,0,0,0,0,0,0,0
"8857",0,0,0,0,0,0,0,0
"8858",0,0,0,0,0,0,0,0
"8859",0,0,0,0,0,0,0,0
"8860",0,0,0,0,0,0,0,0
"8861",0,0,0,0,0,0,0,0
"8862",0,0,0,0,0,0,0,0
"8863",0,0,0,0,0,0,0,0
"8864",0,0,0,0,0,0,0,0
"8865",0,0,0,0,0,0,0,0
"8866",0,0,0,0,0,0,0,0
"8867",0,0,0,0,0,0,0,0
"8868",0,0,0,0,0,0,0,0
"887",0,0,0,0,0,0,0,0
"8871",0,0,0,0,0,0,0,0
"8872",0,0,0,0,0,0,0,0
"88720",0,0,0,0,0,0,0,0
"8873",0,0,0,0,0,0,0,0
"8874",0,0,0,0,0,0,0,0
"8875",0,0,0,0,0,0,0,0
"8876",0,0,0,0,0,0,0,0
